edge,image,label,ndsm,ndvi
dataset/train/edges/06540.png,dataset/train/images/06540.png,dataset/train/labels/06540.png,dataset/train/ndsms/06540.tif,dataset/train/ndvis/06540.tif
dataset/train/edges/06541.png,dataset/train/images/06541.png,dataset/train/labels/06541.png,dataset/train/ndsms/06541.tif,dataset/train/ndvis/06541.tif
dataset/train/edges/06542.png,dataset/train/images/06542.png,dataset/train/labels/06542.png,dataset/train/ndsms/06542.tif,dataset/train/ndvis/06542.tif
dataset/train/edges/06543.png,dataset/train/images/06543.png,dataset/train/labels/06543.png,dataset/train/ndsms/06543.tif,dataset/train/ndvis/06543.tif
dataset/train/edges/06544.png,dataset/train/images/06544.png,dataset/train/labels/06544.png,dataset/train/ndsms/06544.tif,dataset/train/ndvis/06544.tif
dataset/train/edges/06545.png,dataset/train/images/06545.png,dataset/train/labels/06545.png,dataset/train/ndsms/06545.tif,dataset/train/ndvis/06545.tif
dataset/train/edges/06546.png,dataset/train/images/06546.png,dataset/train/labels/06546.png,dataset/train/ndsms/06546.tif,dataset/train/ndvis/06546.tif
dataset/train/edges/06547.png,dataset/train/images/06547.png,dataset/train/labels/06547.png,dataset/train/ndsms/06547.tif,dataset/train/ndvis/06547.tif
dataset/train/edges/06548.png,dataset/train/images/06548.png,dataset/train/labels/06548.png,dataset/train/ndsms/06548.tif,dataset/train/ndvis/06548.tif
dataset/train/edges/06549.png,dataset/train/images/06549.png,dataset/train/labels/06549.png,dataset/train/ndsms/06549.tif,dataset/train/ndvis/06549.tif
dataset/train/edges/06550.png,dataset/train/images/06550.png,dataset/train/labels/06550.png,dataset/train/ndsms/06550.tif,dataset/train/ndvis/06550.tif
dataset/train/edges/06551.png,dataset/train/images/06551.png,dataset/train/labels/06551.png,dataset/train/ndsms/06551.tif,dataset/train/ndvis/06551.tif
dataset/train/edges/06552.png,dataset/train/images/06552.png,dataset/train/labels/06552.png,dataset/train/ndsms/06552.tif,dataset/train/ndvis/06552.tif
dataset/train/edges/06553.png,dataset/train/images/06553.png,dataset/train/labels/06553.png,dataset/train/ndsms/06553.tif,dataset/train/ndvis/06553.tif
dataset/train/edges/06554.png,dataset/train/images/06554.png,dataset/train/labels/06554.png,dataset/train/ndsms/06554.tif,dataset/train/ndvis/06554.tif
dataset/train/edges/06555.png,dataset/train/images/06555.png,dataset/train/labels/06555.png,dataset/train/ndsms/06555.tif,dataset/train/ndvis/06555.tif
dataset/train/edges/06556.png,dataset/train/images/06556.png,dataset/train/labels/06556.png,dataset/train/ndsms/06556.tif,dataset/train/ndvis/06556.tif
dataset/train/edges/06557.png,dataset/train/images/06557.png,dataset/train/labels/06557.png,dataset/train/ndsms/06557.tif,dataset/train/ndvis/06557.tif
dataset/train/edges/06558.png,dataset/train/images/06558.png,dataset/train/labels/06558.png,dataset/train/ndsms/06558.tif,dataset/train/ndvis/06558.tif
dataset/train/edges/06559.png,dataset/train/images/06559.png,dataset/train/labels/06559.png,dataset/train/ndsms/06559.tif,dataset/train/ndvis/06559.tif
dataset/train/edges/06560.png,dataset/train/images/06560.png,dataset/train/labels/06560.png,dataset/train/ndsms/06560.tif,dataset/train/ndvis/06560.tif
dataset/train/edges/06561.png,dataset/train/images/06561.png,dataset/train/labels/06561.png,dataset/train/ndsms/06561.tif,dataset/train/ndvis/06561.tif
dataset/train/edges/06562.png,dataset/train/images/06562.png,dataset/train/labels/06562.png,dataset/train/ndsms/06562.tif,dataset/train/ndvis/06562.tif
dataset/train/edges/06563.png,dataset/train/images/06563.png,dataset/train/labels/06563.png,dataset/train/ndsms/06563.tif,dataset/train/ndvis/06563.tif
dataset/train/edges/06564.png,dataset/train/images/06564.png,dataset/train/labels/06564.png,dataset/train/ndsms/06564.tif,dataset/train/ndvis/06564.tif
dataset/train/edges/06565.png,dataset/train/images/06565.png,dataset/train/labels/06565.png,dataset/train/ndsms/06565.tif,dataset/train/ndvis/06565.tif
dataset/train/edges/06566.png,dataset/train/images/06566.png,dataset/train/labels/06566.png,dataset/train/ndsms/06566.tif,dataset/train/ndvis/06566.tif
dataset/train/edges/06567.png,dataset/train/images/06567.png,dataset/train/labels/06567.png,dataset/train/ndsms/06567.tif,dataset/train/ndvis/06567.tif
dataset/train/edges/06568.png,dataset/train/images/06568.png,dataset/train/labels/06568.png,dataset/train/ndsms/06568.tif,dataset/train/ndvis/06568.tif
dataset/train/edges/06569.png,dataset/train/images/06569.png,dataset/train/labels/06569.png,dataset/train/ndsms/06569.tif,dataset/train/ndvis/06569.tif
dataset/train/edges/06570.png,dataset/train/images/06570.png,dataset/train/labels/06570.png,dataset/train/ndsms/06570.tif,dataset/train/ndvis/06570.tif
dataset/train/edges/06571.png,dataset/train/images/06571.png,dataset/train/labels/06571.png,dataset/train/ndsms/06571.tif,dataset/train/ndvis/06571.tif
dataset/train/edges/06572.png,dataset/train/images/06572.png,dataset/train/labels/06572.png,dataset/train/ndsms/06572.tif,dataset/train/ndvis/06572.tif
dataset/train/edges/06573.png,dataset/train/images/06573.png,dataset/train/labels/06573.png,dataset/train/ndsms/06573.tif,dataset/train/ndvis/06573.tif
dataset/train/edges/06574.png,dataset/train/images/06574.png,dataset/train/labels/06574.png,dataset/train/ndsms/06574.tif,dataset/train/ndvis/06574.tif
dataset/train/edges/06575.png,dataset/train/images/06575.png,dataset/train/labels/06575.png,dataset/train/ndsms/06575.tif,dataset/train/ndvis/06575.tif
dataset/train/edges/06576.png,dataset/train/images/06576.png,dataset/train/labels/06576.png,dataset/train/ndsms/06576.tif,dataset/train/ndvis/06576.tif
dataset/train/edges/06577.png,dataset/train/images/06577.png,dataset/train/labels/06577.png,dataset/train/ndsms/06577.tif,dataset/train/ndvis/06577.tif
dataset/train/edges/06578.png,dataset/train/images/06578.png,dataset/train/labels/06578.png,dataset/train/ndsms/06578.tif,dataset/train/ndvis/06578.tif
dataset/train/edges/06579.png,dataset/train/images/06579.png,dataset/train/labels/06579.png,dataset/train/ndsms/06579.tif,dataset/train/ndvis/06579.tif
dataset/train/edges/06580.png,dataset/train/images/06580.png,dataset/train/labels/06580.png,dataset/train/ndsms/06580.tif,dataset/train/ndvis/06580.tif
dataset/train/edges/06581.png,dataset/train/images/06581.png,dataset/train/labels/06581.png,dataset/train/ndsms/06581.tif,dataset/train/ndvis/06581.tif
dataset/train/edges/06582.png,dataset/train/images/06582.png,dataset/train/labels/06582.png,dataset/train/ndsms/06582.tif,dataset/train/ndvis/06582.tif
dataset/train/edges/06583.png,dataset/train/images/06583.png,dataset/train/labels/06583.png,dataset/train/ndsms/06583.tif,dataset/train/ndvis/06583.tif
dataset/train/edges/06584.png,dataset/train/images/06584.png,dataset/train/labels/06584.png,dataset/train/ndsms/06584.tif,dataset/train/ndvis/06584.tif
dataset/train/edges/06585.png,dataset/train/images/06585.png,dataset/train/labels/06585.png,dataset/train/ndsms/06585.tif,dataset/train/ndvis/06585.tif
dataset/train/edges/06586.png,dataset/train/images/06586.png,dataset/train/labels/06586.png,dataset/train/ndsms/06586.tif,dataset/train/ndvis/06586.tif
dataset/train/edges/06587.png,dataset/train/images/06587.png,dataset/train/labels/06587.png,dataset/train/ndsms/06587.tif,dataset/train/ndvis/06587.tif
dataset/train/edges/06588.png,dataset/train/images/06588.png,dataset/train/labels/06588.png,dataset/train/ndsms/06588.tif,dataset/train/ndvis/06588.tif
dataset/train/edges/06589.png,dataset/train/images/06589.png,dataset/train/labels/06589.png,dataset/train/ndsms/06589.tif,dataset/train/ndvis/06589.tif
dataset/train/edges/06590.png,dataset/train/images/06590.png,dataset/train/labels/06590.png,dataset/train/ndsms/06590.tif,dataset/train/ndvis/06590.tif
dataset/train/edges/06591.png,dataset/train/images/06591.png,dataset/train/labels/06591.png,dataset/train/ndsms/06591.tif,dataset/train/ndvis/06591.tif
dataset/train/edges/06592.png,dataset/train/images/06592.png,dataset/train/labels/06592.png,dataset/train/ndsms/06592.tif,dataset/train/ndvis/06592.tif
dataset/train/edges/06593.png,dataset/train/images/06593.png,dataset/train/labels/06593.png,dataset/train/ndsms/06593.tif,dataset/train/ndvis/06593.tif
dataset/train/edges/06594.png,dataset/train/images/06594.png,dataset/train/labels/06594.png,dataset/train/ndsms/06594.tif,dataset/train/ndvis/06594.tif
dataset/train/edges/06595.png,dataset/train/images/06595.png,dataset/train/labels/06595.png,dataset/train/ndsms/06595.tif,dataset/train/ndvis/06595.tif
dataset/train/edges/06596.png,dataset/train/images/06596.png,dataset/train/labels/06596.png,dataset/train/ndsms/06596.tif,dataset/train/ndvis/06596.tif
dataset/train/edges/06597.png,dataset/train/images/06597.png,dataset/train/labels/06597.png,dataset/train/ndsms/06597.tif,dataset/train/ndvis/06597.tif
dataset/train/edges/06598.png,dataset/train/images/06598.png,dataset/train/labels/06598.png,dataset/train/ndsms/06598.tif,dataset/train/ndvis/06598.tif
dataset/train/edges/06599.png,dataset/train/images/06599.png,dataset/train/labels/06599.png,dataset/train/ndsms/06599.tif,dataset/train/ndvis/06599.tif
dataset/train/edges/06600.png,dataset/train/images/06600.png,dataset/train/labels/06600.png,dataset/train/ndsms/06600.tif,dataset/train/ndvis/06600.tif
dataset/train/edges/06601.png,dataset/train/images/06601.png,dataset/train/labels/06601.png,dataset/train/ndsms/06601.tif,dataset/train/ndvis/06601.tif
dataset/train/edges/06602.png,dataset/train/images/06602.png,dataset/train/labels/06602.png,dataset/train/ndsms/06602.tif,dataset/train/ndvis/06602.tif
dataset/train/edges/06603.png,dataset/train/images/06603.png,dataset/train/labels/06603.png,dataset/train/ndsms/06603.tif,dataset/train/ndvis/06603.tif
dataset/train/edges/06604.png,dataset/train/images/06604.png,dataset/train/labels/06604.png,dataset/train/ndsms/06604.tif,dataset/train/ndvis/06604.tif
dataset/train/edges/06605.png,dataset/train/images/06605.png,dataset/train/labels/06605.png,dataset/train/ndsms/06605.tif,dataset/train/ndvis/06605.tif
dataset/train/edges/06606.png,dataset/train/images/06606.png,dataset/train/labels/06606.png,dataset/train/ndsms/06606.tif,dataset/train/ndvis/06606.tif
dataset/train/edges/06607.png,dataset/train/images/06607.png,dataset/train/labels/06607.png,dataset/train/ndsms/06607.tif,dataset/train/ndvis/06607.tif
dataset/train/edges/06608.png,dataset/train/images/06608.png,dataset/train/labels/06608.png,dataset/train/ndsms/06608.tif,dataset/train/ndvis/06608.tif
dataset/train/edges/06609.png,dataset/train/images/06609.png,dataset/train/labels/06609.png,dataset/train/ndsms/06609.tif,dataset/train/ndvis/06609.tif
dataset/train/edges/06610.png,dataset/train/images/06610.png,dataset/train/labels/06610.png,dataset/train/ndsms/06610.tif,dataset/train/ndvis/06610.tif
dataset/train/edges/06611.png,dataset/train/images/06611.png,dataset/train/labels/06611.png,dataset/train/ndsms/06611.tif,dataset/train/ndvis/06611.tif
dataset/train/edges/06612.png,dataset/train/images/06612.png,dataset/train/labels/06612.png,dataset/train/ndsms/06612.tif,dataset/train/ndvis/06612.tif
dataset/train/edges/06613.png,dataset/train/images/06613.png,dataset/train/labels/06613.png,dataset/train/ndsms/06613.tif,dataset/train/ndvis/06613.tif
dataset/train/edges/06614.png,dataset/train/images/06614.png,dataset/train/labels/06614.png,dataset/train/ndsms/06614.tif,dataset/train/ndvis/06614.tif
dataset/train/edges/06615.png,dataset/train/images/06615.png,dataset/train/labels/06615.png,dataset/train/ndsms/06615.tif,dataset/train/ndvis/06615.tif
dataset/train/edges/06616.png,dataset/train/images/06616.png,dataset/train/labels/06616.png,dataset/train/ndsms/06616.tif,dataset/train/ndvis/06616.tif
dataset/train/edges/06617.png,dataset/train/images/06617.png,dataset/train/labels/06617.png,dataset/train/ndsms/06617.tif,dataset/train/ndvis/06617.tif
dataset/train/edges/06618.png,dataset/train/images/06618.png,dataset/train/labels/06618.png,dataset/train/ndsms/06618.tif,dataset/train/ndvis/06618.tif
dataset/train/edges/06619.png,dataset/train/images/06619.png,dataset/train/labels/06619.png,dataset/train/ndsms/06619.tif,dataset/train/ndvis/06619.tif
dataset/train/edges/06620.png,dataset/train/images/06620.png,dataset/train/labels/06620.png,dataset/train/ndsms/06620.tif,dataset/train/ndvis/06620.tif
dataset/train/edges/06621.png,dataset/train/images/06621.png,dataset/train/labels/06621.png,dataset/train/ndsms/06621.tif,dataset/train/ndvis/06621.tif
dataset/train/edges/06622.png,dataset/train/images/06622.png,dataset/train/labels/06622.png,dataset/train/ndsms/06622.tif,dataset/train/ndvis/06622.tif
dataset/train/edges/06623.png,dataset/train/images/06623.png,dataset/train/labels/06623.png,dataset/train/ndsms/06623.tif,dataset/train/ndvis/06623.tif
dataset/train/edges/06624.png,dataset/train/images/06624.png,dataset/train/labels/06624.png,dataset/train/ndsms/06624.tif,dataset/train/ndvis/06624.tif
dataset/train/edges/06625.png,dataset/train/images/06625.png,dataset/train/labels/06625.png,dataset/train/ndsms/06625.tif,dataset/train/ndvis/06625.tif
dataset/train/edges/06626.png,dataset/train/images/06626.png,dataset/train/labels/06626.png,dataset/train/ndsms/06626.tif,dataset/train/ndvis/06626.tif
dataset/train/edges/06627.png,dataset/train/images/06627.png,dataset/train/labels/06627.png,dataset/train/ndsms/06627.tif,dataset/train/ndvis/06627.tif
dataset/train/edges/06628.png,dataset/train/images/06628.png,dataset/train/labels/06628.png,dataset/train/ndsms/06628.tif,dataset/train/ndvis/06628.tif
dataset/train/edges/06629.png,dataset/train/images/06629.png,dataset/train/labels/06629.png,dataset/train/ndsms/06629.tif,dataset/train/ndvis/06629.tif
dataset/train/edges/06630.png,dataset/train/images/06630.png,dataset/train/labels/06630.png,dataset/train/ndsms/06630.tif,dataset/train/ndvis/06630.tif
dataset/train/edges/06631.png,dataset/train/images/06631.png,dataset/train/labels/06631.png,dataset/train/ndsms/06631.tif,dataset/train/ndvis/06631.tif
dataset/train/edges/06632.png,dataset/train/images/06632.png,dataset/train/labels/06632.png,dataset/train/ndsms/06632.tif,dataset/train/ndvis/06632.tif
dataset/train/edges/06633.png,dataset/train/images/06633.png,dataset/train/labels/06633.png,dataset/train/ndsms/06633.tif,dataset/train/ndvis/06633.tif
dataset/train/edges/06634.png,dataset/train/images/06634.png,dataset/train/labels/06634.png,dataset/train/ndsms/06634.tif,dataset/train/ndvis/06634.tif
dataset/train/edges/06635.png,dataset/train/images/06635.png,dataset/train/labels/06635.png,dataset/train/ndsms/06635.tif,dataset/train/ndvis/06635.tif
dataset/train/edges/06636.png,dataset/train/images/06636.png,dataset/train/labels/06636.png,dataset/train/ndsms/06636.tif,dataset/train/ndvis/06636.tif
dataset/train/edges/06637.png,dataset/train/images/06637.png,dataset/train/labels/06637.png,dataset/train/ndsms/06637.tif,dataset/train/ndvis/06637.tif
dataset/train/edges/06638.png,dataset/train/images/06638.png,dataset/train/labels/06638.png,dataset/train/ndsms/06638.tif,dataset/train/ndvis/06638.tif
dataset/train/edges/06639.png,dataset/train/images/06639.png,dataset/train/labels/06639.png,dataset/train/ndsms/06639.tif,dataset/train/ndvis/06639.tif
dataset/train/edges/06640.png,dataset/train/images/06640.png,dataset/train/labels/06640.png,dataset/train/ndsms/06640.tif,dataset/train/ndvis/06640.tif
dataset/train/edges/06641.png,dataset/train/images/06641.png,dataset/train/labels/06641.png,dataset/train/ndsms/06641.tif,dataset/train/ndvis/06641.tif
dataset/train/edges/06642.png,dataset/train/images/06642.png,dataset/train/labels/06642.png,dataset/train/ndsms/06642.tif,dataset/train/ndvis/06642.tif
dataset/train/edges/06643.png,dataset/train/images/06643.png,dataset/train/labels/06643.png,dataset/train/ndsms/06643.tif,dataset/train/ndvis/06643.tif
dataset/train/edges/06644.png,dataset/train/images/06644.png,dataset/train/labels/06644.png,dataset/train/ndsms/06644.tif,dataset/train/ndvis/06644.tif
dataset/train/edges/06645.png,dataset/train/images/06645.png,dataset/train/labels/06645.png,dataset/train/ndsms/06645.tif,dataset/train/ndvis/06645.tif
dataset/train/edges/06646.png,dataset/train/images/06646.png,dataset/train/labels/06646.png,dataset/train/ndsms/06646.tif,dataset/train/ndvis/06646.tif
dataset/train/edges/06647.png,dataset/train/images/06647.png,dataset/train/labels/06647.png,dataset/train/ndsms/06647.tif,dataset/train/ndvis/06647.tif
dataset/train/edges/06648.png,dataset/train/images/06648.png,dataset/train/labels/06648.png,dataset/train/ndsms/06648.tif,dataset/train/ndvis/06648.tif
dataset/train/edges/06649.png,dataset/train/images/06649.png,dataset/train/labels/06649.png,dataset/train/ndsms/06649.tif,dataset/train/ndvis/06649.tif
dataset/train/edges/06650.png,dataset/train/images/06650.png,dataset/train/labels/06650.png,dataset/train/ndsms/06650.tif,dataset/train/ndvis/06650.tif
dataset/train/edges/06651.png,dataset/train/images/06651.png,dataset/train/labels/06651.png,dataset/train/ndsms/06651.tif,dataset/train/ndvis/06651.tif
dataset/train/edges/06652.png,dataset/train/images/06652.png,dataset/train/labels/06652.png,dataset/train/ndsms/06652.tif,dataset/train/ndvis/06652.tif
dataset/train/edges/06653.png,dataset/train/images/06653.png,dataset/train/labels/06653.png,dataset/train/ndsms/06653.tif,dataset/train/ndvis/06653.tif
dataset/train/edges/06654.png,dataset/train/images/06654.png,dataset/train/labels/06654.png,dataset/train/ndsms/06654.tif,dataset/train/ndvis/06654.tif
dataset/train/edges/06655.png,dataset/train/images/06655.png,dataset/train/labels/06655.png,dataset/train/ndsms/06655.tif,dataset/train/ndvis/06655.tif
dataset/train/edges/06656.png,dataset/train/images/06656.png,dataset/train/labels/06656.png,dataset/train/ndsms/06656.tif,dataset/train/ndvis/06656.tif
dataset/train/edges/06657.png,dataset/train/images/06657.png,dataset/train/labels/06657.png,dataset/train/ndsms/06657.tif,dataset/train/ndvis/06657.tif
dataset/train/edges/06658.png,dataset/train/images/06658.png,dataset/train/labels/06658.png,dataset/train/ndsms/06658.tif,dataset/train/ndvis/06658.tif
dataset/train/edges/06659.png,dataset/train/images/06659.png,dataset/train/labels/06659.png,dataset/train/ndsms/06659.tif,dataset/train/ndvis/06659.tif
dataset/train/edges/06660.png,dataset/train/images/06660.png,dataset/train/labels/06660.png,dataset/train/ndsms/06660.tif,dataset/train/ndvis/06660.tif
dataset/train/edges/06661.png,dataset/train/images/06661.png,dataset/train/labels/06661.png,dataset/train/ndsms/06661.tif,dataset/train/ndvis/06661.tif
dataset/train/edges/06662.png,dataset/train/images/06662.png,dataset/train/labels/06662.png,dataset/train/ndsms/06662.tif,dataset/train/ndvis/06662.tif
dataset/train/edges/06663.png,dataset/train/images/06663.png,dataset/train/labels/06663.png,dataset/train/ndsms/06663.tif,dataset/train/ndvis/06663.tif
dataset/train/edges/06664.png,dataset/train/images/06664.png,dataset/train/labels/06664.png,dataset/train/ndsms/06664.tif,dataset/train/ndvis/06664.tif
dataset/train/edges/06665.png,dataset/train/images/06665.png,dataset/train/labels/06665.png,dataset/train/ndsms/06665.tif,dataset/train/ndvis/06665.tif
dataset/train/edges/06666.png,dataset/train/images/06666.png,dataset/train/labels/06666.png,dataset/train/ndsms/06666.tif,dataset/train/ndvis/06666.tif
dataset/train/edges/06667.png,dataset/train/images/06667.png,dataset/train/labels/06667.png,dataset/train/ndsms/06667.tif,dataset/train/ndvis/06667.tif
dataset/train/edges/06668.png,dataset/train/images/06668.png,dataset/train/labels/06668.png,dataset/train/ndsms/06668.tif,dataset/train/ndvis/06668.tif
dataset/train/edges/06669.png,dataset/train/images/06669.png,dataset/train/labels/06669.png,dataset/train/ndsms/06669.tif,dataset/train/ndvis/06669.tif
dataset/train/edges/06670.png,dataset/train/images/06670.png,dataset/train/labels/06670.png,dataset/train/ndsms/06670.tif,dataset/train/ndvis/06670.tif
dataset/train/edges/06671.png,dataset/train/images/06671.png,dataset/train/labels/06671.png,dataset/train/ndsms/06671.tif,dataset/train/ndvis/06671.tif
dataset/train/edges/06672.png,dataset/train/images/06672.png,dataset/train/labels/06672.png,dataset/train/ndsms/06672.tif,dataset/train/ndvis/06672.tif
dataset/train/edges/06673.png,dataset/train/images/06673.png,dataset/train/labels/06673.png,dataset/train/ndsms/06673.tif,dataset/train/ndvis/06673.tif
dataset/train/edges/06674.png,dataset/train/images/06674.png,dataset/train/labels/06674.png,dataset/train/ndsms/06674.tif,dataset/train/ndvis/06674.tif
dataset/train/edges/06675.png,dataset/train/images/06675.png,dataset/train/labels/06675.png,dataset/train/ndsms/06675.tif,dataset/train/ndvis/06675.tif
dataset/train/edges/06676.png,dataset/train/images/06676.png,dataset/train/labels/06676.png,dataset/train/ndsms/06676.tif,dataset/train/ndvis/06676.tif
dataset/train/edges/06677.png,dataset/train/images/06677.png,dataset/train/labels/06677.png,dataset/train/ndsms/06677.tif,dataset/train/ndvis/06677.tif
dataset/train/edges/06678.png,dataset/train/images/06678.png,dataset/train/labels/06678.png,dataset/train/ndsms/06678.tif,dataset/train/ndvis/06678.tif
dataset/train/edges/06679.png,dataset/train/images/06679.png,dataset/train/labels/06679.png,dataset/train/ndsms/06679.tif,dataset/train/ndvis/06679.tif
dataset/train/edges/06680.png,dataset/train/images/06680.png,dataset/train/labels/06680.png,dataset/train/ndsms/06680.tif,dataset/train/ndvis/06680.tif
dataset/train/edges/06681.png,dataset/train/images/06681.png,dataset/train/labels/06681.png,dataset/train/ndsms/06681.tif,dataset/train/ndvis/06681.tif
dataset/train/edges/06682.png,dataset/train/images/06682.png,dataset/train/labels/06682.png,dataset/train/ndsms/06682.tif,dataset/train/ndvis/06682.tif
dataset/train/edges/06683.png,dataset/train/images/06683.png,dataset/train/labels/06683.png,dataset/train/ndsms/06683.tif,dataset/train/ndvis/06683.tif
dataset/train/edges/06684.png,dataset/train/images/06684.png,dataset/train/labels/06684.png,dataset/train/ndsms/06684.tif,dataset/train/ndvis/06684.tif
dataset/train/edges/06685.png,dataset/train/images/06685.png,dataset/train/labels/06685.png,dataset/train/ndsms/06685.tif,dataset/train/ndvis/06685.tif
dataset/train/edges/06686.png,dataset/train/images/06686.png,dataset/train/labels/06686.png,dataset/train/ndsms/06686.tif,dataset/train/ndvis/06686.tif
dataset/train/edges/06687.png,dataset/train/images/06687.png,dataset/train/labels/06687.png,dataset/train/ndsms/06687.tif,dataset/train/ndvis/06687.tif
dataset/train/edges/06688.png,dataset/train/images/06688.png,dataset/train/labels/06688.png,dataset/train/ndsms/06688.tif,dataset/train/ndvis/06688.tif
dataset/train/edges/06689.png,dataset/train/images/06689.png,dataset/train/labels/06689.png,dataset/train/ndsms/06689.tif,dataset/train/ndvis/06689.tif
dataset/train/edges/06690.png,dataset/train/images/06690.png,dataset/train/labels/06690.png,dataset/train/ndsms/06690.tif,dataset/train/ndvis/06690.tif
dataset/train/edges/06691.png,dataset/train/images/06691.png,dataset/train/labels/06691.png,dataset/train/ndsms/06691.tif,dataset/train/ndvis/06691.tif
dataset/train/edges/06692.png,dataset/train/images/06692.png,dataset/train/labels/06692.png,dataset/train/ndsms/06692.tif,dataset/train/ndvis/06692.tif
dataset/train/edges/06693.png,dataset/train/images/06693.png,dataset/train/labels/06693.png,dataset/train/ndsms/06693.tif,dataset/train/ndvis/06693.tif
dataset/train/edges/06694.png,dataset/train/images/06694.png,dataset/train/labels/06694.png,dataset/train/ndsms/06694.tif,dataset/train/ndvis/06694.tif
dataset/train/edges/06695.png,dataset/train/images/06695.png,dataset/train/labels/06695.png,dataset/train/ndsms/06695.tif,dataset/train/ndvis/06695.tif
dataset/train/edges/06696.png,dataset/train/images/06696.png,dataset/train/labels/06696.png,dataset/train/ndsms/06696.tif,dataset/train/ndvis/06696.tif
dataset/train/edges/06697.png,dataset/train/images/06697.png,dataset/train/labels/06697.png,dataset/train/ndsms/06697.tif,dataset/train/ndvis/06697.tif
dataset/train/edges/06698.png,dataset/train/images/06698.png,dataset/train/labels/06698.png,dataset/train/ndsms/06698.tif,dataset/train/ndvis/06698.tif
dataset/train/edges/06699.png,dataset/train/images/06699.png,dataset/train/labels/06699.png,dataset/train/ndsms/06699.tif,dataset/train/ndvis/06699.tif
dataset/train/edges/06700.png,dataset/train/images/06700.png,dataset/train/labels/06700.png,dataset/train/ndsms/06700.tif,dataset/train/ndvis/06700.tif
dataset/train/edges/06701.png,dataset/train/images/06701.png,dataset/train/labels/06701.png,dataset/train/ndsms/06701.tif,dataset/train/ndvis/06701.tif
dataset/train/edges/06702.png,dataset/train/images/06702.png,dataset/train/labels/06702.png,dataset/train/ndsms/06702.tif,dataset/train/ndvis/06702.tif
dataset/train/edges/06703.png,dataset/train/images/06703.png,dataset/train/labels/06703.png,dataset/train/ndsms/06703.tif,dataset/train/ndvis/06703.tif
dataset/train/edges/06704.png,dataset/train/images/06704.png,dataset/train/labels/06704.png,dataset/train/ndsms/06704.tif,dataset/train/ndvis/06704.tif
dataset/train/edges/06705.png,dataset/train/images/06705.png,dataset/train/labels/06705.png,dataset/train/ndsms/06705.tif,dataset/train/ndvis/06705.tif
dataset/train/edges/06706.png,dataset/train/images/06706.png,dataset/train/labels/06706.png,dataset/train/ndsms/06706.tif,dataset/train/ndvis/06706.tif
dataset/train/edges/06707.png,dataset/train/images/06707.png,dataset/train/labels/06707.png,dataset/train/ndsms/06707.tif,dataset/train/ndvis/06707.tif
dataset/train/edges/06708.png,dataset/train/images/06708.png,dataset/train/labels/06708.png,dataset/train/ndsms/06708.tif,dataset/train/ndvis/06708.tif
dataset/train/edges/06709.png,dataset/train/images/06709.png,dataset/train/labels/06709.png,dataset/train/ndsms/06709.tif,dataset/train/ndvis/06709.tif
dataset/train/edges/06710.png,dataset/train/images/06710.png,dataset/train/labels/06710.png,dataset/train/ndsms/06710.tif,dataset/train/ndvis/06710.tif
dataset/train/edges/06711.png,dataset/train/images/06711.png,dataset/train/labels/06711.png,dataset/train/ndsms/06711.tif,dataset/train/ndvis/06711.tif
dataset/train/edges/06712.png,dataset/train/images/06712.png,dataset/train/labels/06712.png,dataset/train/ndsms/06712.tif,dataset/train/ndvis/06712.tif
dataset/train/edges/06713.png,dataset/train/images/06713.png,dataset/train/labels/06713.png,dataset/train/ndsms/06713.tif,dataset/train/ndvis/06713.tif
dataset/train/edges/06714.png,dataset/train/images/06714.png,dataset/train/labels/06714.png,dataset/train/ndsms/06714.tif,dataset/train/ndvis/06714.tif
dataset/train/edges/06715.png,dataset/train/images/06715.png,dataset/train/labels/06715.png,dataset/train/ndsms/06715.tif,dataset/train/ndvis/06715.tif
dataset/train/edges/06716.png,dataset/train/images/06716.png,dataset/train/labels/06716.png,dataset/train/ndsms/06716.tif,dataset/train/ndvis/06716.tif
dataset/train/edges/06717.png,dataset/train/images/06717.png,dataset/train/labels/06717.png,dataset/train/ndsms/06717.tif,dataset/train/ndvis/06717.tif
dataset/train/edges/06718.png,dataset/train/images/06718.png,dataset/train/labels/06718.png,dataset/train/ndsms/06718.tif,dataset/train/ndvis/06718.tif
dataset/train/edges/06719.png,dataset/train/images/06719.png,dataset/train/labels/06719.png,dataset/train/ndsms/06719.tif,dataset/train/ndvis/06719.tif
dataset/train/edges/06720.png,dataset/train/images/06720.png,dataset/train/labels/06720.png,dataset/train/ndsms/06720.tif,dataset/train/ndvis/06720.tif
dataset/train/edges/06721.png,dataset/train/images/06721.png,dataset/train/labels/06721.png,dataset/train/ndsms/06721.tif,dataset/train/ndvis/06721.tif
dataset/train/edges/06722.png,dataset/train/images/06722.png,dataset/train/labels/06722.png,dataset/train/ndsms/06722.tif,dataset/train/ndvis/06722.tif
dataset/train/edges/06723.png,dataset/train/images/06723.png,dataset/train/labels/06723.png,dataset/train/ndsms/06723.tif,dataset/train/ndvis/06723.tif
dataset/train/edges/06724.png,dataset/train/images/06724.png,dataset/train/labels/06724.png,dataset/train/ndsms/06724.tif,dataset/train/ndvis/06724.tif
dataset/train/edges/06725.png,dataset/train/images/06725.png,dataset/train/labels/06725.png,dataset/train/ndsms/06725.tif,dataset/train/ndvis/06725.tif
